pair,base_mse,best_mse,improve,dx,dy,qx,qy
408,0.00044610194163396955,0.00044060766231268644,5.494279321283102e-06,0.1,0.0,1,0
260,7.255868695210665e-05,6.709404988214374e-05,5.464637069962919e-06,0.0,0.2,0,2
465,0.0001716588158160448,0.00016620445239823312,5.454363417811692e-06,0.0,-0.1,0,-1
56,5.8884987083729357e-05,5.346287798602134e-05,5.422109097708017e-06,-0.4,0.1,-4,1
192,0.0016328624915331602,0.00162772205658257,5.140434950590134e-06,0.0,-0.1,0,-1
495,0.00031158578349277377,0.0003065172932110727,5.068490281701088e-06,0.0,-0.1,0,-1
536,0.0004344821791164577,0.0004294398822821677,5.042296834290028e-06,0.0,0.0,0,0
39,7.858203025534749e-05,7.36998044885695e-05,4.882225766777992e-06,-0.1,-0.1,-1,-1
523,0.00023285583301912993,0.0002280032931594178,4.852539859712124e-06,0.1,0.1,1,1
532,0.00022814952535554767,0.00022332351363729686,4.826011718250811e-06,0.3,0.0,3,0
581,4.675519812735729e-05,4.197610542178154e-05,4.779092705575749e-06,0.0,0.1,0,1
350,0.00015843607252463698,0.00015366653678938746,4.769535735249519e-06,-0.2,-0.1,-2,-1
167,0.0008208236540667713,0.0008160847937688231,4.738860297948122e-06,0.1,0.1,1,1
54,6.791431223973632e-05,6.320774264167994e-05,4.706569598056376e-06,0.2,-0.2,2,-2
571,0.0001070389334927313,0.00010234639921691269,4.692534275818616e-06,0.1,0.0,1,0
384,8.814403554424644e-05,8.357377373613417e-05,4.570261808112264e-06,-0.3,0.1,-3,1
341,0.00023341283667832613,0.00022886684746481478,4.545989213511348e-06,0.4,0.1,4,1
88,0.00033040589187294245,0.0003258690412621945,4.536850610747933e-06,-0.3,0.1,-3,1
424,0.00034298462560400367,0.00033855889341793954,4.425732186064124e-06,0.5,0.0,5,0
297,0.00017216263222508132,0.00016781115846242756,4.351473762653768e-06,-0.3,0.0,-3,0
551,0.0005730789271183312,0.000568745075725019,4.333851393312216e-06,0.0,0.1,0,1
382,0.0002048685564659536,0.00020063653937540948,4.2320170905441046e-06,0.1,0.0,1,0
528,0.0003359864931553602,0.00033176870783790946,4.217785317450762e-06,0.4,0.2,4,2
150,0.002248547039926052,0.0022443353664129972,4.211673513054848e-06,0.0,-0.1,0,-1
568,9.17754223337397e-05,8.781295036897063e-05,3.962471964769065e-06,-0.2,-0.2,-2,-2
202,0.0007033386500552297,0.0006994294235482812,3.909226506948471e-06,-0.1,-0.1,-1,-1
378,0.00013334295363165438,0.00012944532500114292,3.897628630511463e-06,0.5,0.0,5,0
406,0.0009309543529525399,0.0009271898306906223,3.764522261917591e-06,0.1,0.2,1,2
40,2.296429556736257e-05,1.9247181626269594e-05,3.7171139410929754e-06,-0.3,0.2,-3,2
181,0.0011628252686932683,0.0011591729708015919,3.652297891676426e-06,0.2,-0.1,2,-1
365,0.00011400511721149087,0.00011040074605261907,3.6043711588717997e-06,0.1,0.2,1,2
584,2.4074510292848572e-05,2.0500709069892764e-05,3.573801222955808e-06,-0.1,-0.1,-1,-1
486,0.00019438721938058734,0.00019100008648820221,3.387132892385125e-06,-0.1,0.1,-1,1
222,0.000964611186645925,0.0009612304857000709,3.380700945854187e-06,0.0,0.0,0,0
349,0.0001891750143840909,0.00018580054165795445,3.374472726136446e-06,0.3,0.1,3,1
376,0.00010829182429006323,0.00010499003110453486,3.3017931855283678e-06,-0.1,0.0,-1,0
364,0.00019858064479194582,0.00019532300939317793,3.2576353987678885e-06,0.0,0.1,0,1
230,0.0001988030708162114,0.0001955497864400968,3.253284376114607e-06,0.1,-0.2,1,-2
155,0.0010686488822102547,0.001065427204594016,3.221677616238594e-06,0.0,0.0,0,0
19,0.00010137238132301718,9.822178981266916e-05,3.150591510348022e-06,0.3,-0.1,3,-1
211,0.0003984184004366398,0.0003953081904910505,3.110209945589304e-06,-0.4,-0.2,-4,-2
70,0.0013422424672171474,0.0013391561806201935,3.086286596953869e-06,0.1,0.0,1,0
461,7.669082697248086e-05,7.371172978309914e-05,2.9790971893817186e-06,0.1,-0.1,1,-1
520,0.00046833555097691715,0.0004654024669434875,2.9330840334296227e-06,0.0,0.1,0,1
288,0.0004038703045807779,0.00040096798329614103,2.902321284636855e-06,0.0,0.2,0,2
5,2.816152664308902e-05,2.5348044800921343e-05,2.8134818421676755e-06,-0.2,0.1,-2,1
77,0.00048079248517751694,0.00047801792970858514,2.774555468931794e-06,0.1,0.1,1,1
331,0.0002160785224987194,0.0002134060487151146,2.6724737836048007e-06,0.1,-0.1,1,-1
393,9.169369877781719e-05,8.907794108381495e-05,2.615757694002241e-06,0.2,-0.1,2,-1
178,0.0006568461540155113,0.0006542981136590242,2.5480403564870358e-06,0.1,0.1,1,1
142,0.0010406972141936421,0.0010381548199802637,2.5423942133784294e-06,-0.1,0.1,-1,1
380,0.0001237802061950788,0.00012124099885113537,2.539207343943417e-06,-0.4,0.1,-4,1
209,0.00018187533714808524,0.00017960669356398284,2.268643584102392e-06,0.2,-0.2,2,-2
26,3.0285815228126012e-05,2.802378367050551e-05,2.262031557620503e-06,-0.3,-0.2,-3,-2
460,9.3296795967035e-05,9.109328675549477e-05,2.203509211540222e-06,0.2,0.1,2,1
35,4.876491948380135e-05,4.6640107029816136e-05,2.1248124539852142e-06,0.1,-0.1,1,-1
591,3.791467679548077e-05,3.5796612792182714e-05,2.118064003298059e-06,0.0,0.0,0,0
298,0.00021739843941759318,0.00021529800142161548,2.1004379959776998e-06,0.0,-0.1,0,-1
190,0.0008878259686753154,0.000885840505361557,1.9854633137583733e-06,0.0,0.1,0,1
553,0.0006964680505916476,0.0006945045897737145,1.9634608179330826e-06,0.0,0.0,0,0
441,0.0010657478123903275,0.0010638025123625994,1.9453000277280807e-06,0.0,0.0,0,0
131,0.0019024834036827087,0.0019005397334694862,1.9436702132225037e-06,0.0,0.0,0,0
419,9.99676703941077e-05,9.814360237214714e-05,1.8240680219605565e-06,0.0,-0.1,0,-1
588,2.1618809114443138e-05,1.9798810171778314e-05,1.8199989426648244e-06,0.0,-0.1,0,-1
206,0.0011571820359677076,0.0011554270749911666,1.7549609765410423e-06,0.0,-0.1,0,-1
463,1.4092214769334532e-05,1.2358837921055965e-05,1.7333768482785672e-06,-1.0,0.0,-10,0
471,0.0002132042427547276,0.00021153828129172325,1.6659614630043507e-06,0.0,0.0,0,0
407,0.00010272292274748906,0.00010113847383763641,1.5844489098526537e-06,0.0,-0.1,0,-1
335,0.00020537599630188197,0.00020386719552334398,1.5088007785379887e-06,0.0,0.1,0,1
74,0.000625013723038137,0.0006235352484509349,1.4784745872020721e-06,0.0,0.0,0,0
565,6.333376950351521e-05,6.189134728629142e-05,1.4424222172237933e-06,0.1,0.2,1,2
483,0.00041708757635205984,0.00041564577259123325,1.4418037608265877e-06,-0.1,0.1,-1,1
253,0.00014615256804972887,0.0001447207760065794,1.4317920431494713e-06,0.0,-0.1,0,-1
160,0.0009326291037723422,0.0009312440524809062,1.385051291435957e-06,0.0,-0.1,0,-1
332,0.0003745836147572845,0.0003732218756340444,1.3617391232401133e-06,0.3,0.2,3,2
111,0.0007865201914682984,0.0007851709960959852,1.349195372313261e-06,-0.1,0.0,-1,0
135,0.0015659509226679802,0.0015646535903215408,1.2973323464393616e-06,0.2,-0.1,2,-1
545,0.0004908747505396605,0.000489619851578027,1.2548989616334438e-06,-0.2,-0.2,-2,-2
194,0.0009770930046215653,0.0009758856613188982,1.207343302667141e-06,0.0,-0.1,0,-1
356,0.00018662557704374194,0.00018542457837611437,1.200998667627573e-06,-0.1,0.0,-1,0
477,2.9950202588224784e-05,2.87715138256317e-05,1.178688762593083e-06,0.1,-0.1,1,-1
472,9.900397344608791e-06,8.783841622062027e-06,1.1165557225467637e-06,-0.1,-0.1,-1,-1
199,0.0007715375977568328,0.000770447077229619,1.0905205272138119e-06,0.0,0.0,0,0
440,0.00037037418223917484,0.00036930968053638935,1.064501702785492e-06,0.0,0.0,0,0
534,0.0002919967519119382,0.00029094514320604503,1.051608705893159e-06,0.0,0.0,0,0
594,7.440059562213719e-06,6.45073805571883e-06,9.89321506494889e-07,-0.4,0.0,-4,0
480,8.02923459559679e-05,7.933357119327411e-05,9.587747626937926e-07,0.0,0.0,0,0
587,3.658442437881604e-06,2.761058567557484e-06,8.973838703241199e-07,0.3,0.1,3,1
149,0.0016799019649624825,0.0016790273366495967,8.746283128857613e-07,0.0,0.0,0,0
439,0.000812740414403379,0.0008118689875118434,8.714268915355206e-07,0.0,0.0,0,0
37,2.6405206881463528e-05,2.554175262048375e-05,8.634542609797791e-07,0.0,-0.1,0,-1
248,0.00012264428369235247,0.00012179451732663438,8.497663657180965e-07,0.0,0.0,0,0
320,0.0002546776086091995,0.00025388150243088603,7.961061783134937e-07,0.0,-0.1,0,-1
368,0.00046061439206823707,0.00045989974751137197,7.146445568650961e-07,0.0,0.0,0,0
342,0.00022980474750511348,0.00022911516134627163,6.895861588418484e-07,0.2,0.0,2,0
578,7.934155291877687e-05,7.866702799219638e-05,6.745249265804887e-07,0.5,0.0,5,0
29,1.7951362679013982e-05,1.727789276628755e-05,6.734699127264321e-07,0.0,0.0,0,0
60,0.0014233887195587158,0.0014227342326194048,6.544869393110275e-07,-0.1,-0.1,-1,-1
262,0.00016366277122870088,0.00016305234748870134,6.104237399995327e-07,0.0,0.0,0,0
455,5.161641092854552e-05,5.101552960695699e-05,6.008813215885311e-07,0.0,-0.1,0,-1
327,0.00027133533149026334,0.0002708223764784634,5.129550117999315e-07,0.0,0.0,0,0
47,2.791206497931853e-05,2.7412937924964353e-05,4.991270543541759e-07,0.0,0.0,0,0
316,0.000267683994024992,0.0002671859401743859,4.980538506060839e-07,0.0,0.0,0,0
494,0.0004038283077534288,0.00040333200013265014,4.963076207786798e-07,0.0,0.0,0,0
207,0.00044593107304535806,0.0004454525769688189,4.784960765391588e-07,0.0,-0.2,0,-2
375,3.137584644719027e-05,3.0905026505934075e-05,4.708199412561953e-07,0.2,0.1,2,1
347,0.00020775251323357224,0.0002072860224870965,4.6649074647575617e-07,0.0,0.1,0,1
132,0.001237970544025302,0.0012375214137136936,4.491303116083145e-07,0.1,0.0,1,0
270,0.00014272850239649415,0.00014228162763174623,4.4687476474791765e-07,0.0,0.0,0,0
92,0.0010665958980098367,0.0010661552660167217,4.4063199311494827e-07,0.0,0.0,0,0
563,0.00011491424811538309,0.00011450114834588021,4.130997695028782e-07,0.0,0.0,0,0
446,0.0001238552649738267,0.00012345871073193848,3.965542418882251e-07,0.0,0.0,0,0
413,0.0002192262327298522,0.00021883647423237562,3.8975849747657776e-07,0.0,0.0,0,0
389,6.832899816799909e-05,6.794524233555421e-05,3.8375583244487643e-07,0.0,0.0,0,0
593,5.3254872909747064e-05,5.289715409162454e-05,3.5771881812252104e-07,0.0,-0.2,0,-2
410,0.0005686018848791718,0.0005682720802724361,3.2980460673570633e-07,0.0,0.0,0,0
49,5.306499224388972e-05,5.273898568702862e-05,3.260065568611026e-07,0.0,0.0,0,0
144,0.0011885151034221053,0.0011881908867508173,3.2421667128801346e-07,0.0,0.0,0,0
15,3.0759372748434544e-05,3.0438959583989345e-05,3.2041316444519907e-07,0.0,0.0,0,0
557,0.00021648329857271165,0.00021617801394313574,3.052846295759082e-07,0.0,0.0,0,0
516,0.0003635194734670222,0.0003632228763308376,2.9659713618457317e-07,0.0,0.0,0,0
50,2.2544822058989666e-05,2.2253085262491368e-05,2.9173679649829865e-07,0.0,0.0,0,0
448,0.00018551018729340285,0.00018523159087635577,2.785964170470834e-07,0.1,0.0,1,0
548,0.0006716670468449593,0.0006713949842378497,2.7206260710954666e-07,0.0,0.0,0,0
489,0.00018247400294058025,0.00018221006030216813,2.6394263841211796e-07,0.0,0.0,0,0
113,0.0012671522563323379,0.0012668912531808019,2.6100315153598785e-07,0.0,-0.1,0,-1
570,0.00010155172640224919,0.00010129383008461446,2.5789631763473153e-07,0.0,0.0,0,0
310,0.0010822389740496874,0.0010819843737408519,2.5460030883550644e-07,0.0,0.0,0,0
90,0.0010998670477420092,0.0010996710043400526,1.9604340195655823e-07,0.0,0.0,0,0
43,7.877992902649567e-05,7.86035816418007e-05,1.763473846949637e-07,0.0,0.0,0,0
239,2.123469857906457e-05,2.107653381244745e-05,1.581647666171193e-07,0.0,0.0,0,0
394,1.3597898941952735e-05,1.3464889889291953e-05,1.330090526607819e-07,0.0,0.1,0,1
512,0.0004854889994021505,0.0004853608552366495,1.281441655009985e-07,0.0,0.0,0,0
579,7.097400157363154e-06,7.002265192568302e-06,9.513496479485184e-08,0.0,0.0,0,0
123,0.0008287223754450679,0.0008286486263386905,7.37491063773632e-08,0.0,0.0,0,0
362,0.00017198652494698763,0.00017191311053466052,7.341441232711077e-08,0.0,0.0,0,0
462,6.267896969802678e-05,6.261051748879254e-05,6.845220923423767e-08,0.0,0.0,0,0
55,0.0002096326497849077,0.00020956752996426076,6.511982064694166e-08,0.0,0.0,0,0
238,0.0003325432480778545,0.0003324811113998294,6.213667802512646e-08,0.0,0.0,0,0
372,0.0003213920281268656,0.0003213402524124831,5.177571438252926e-08,0.0,0.0,0,0
7,1.2518381481640972e-05,1.246701503987424e-05,5.136644176673144e-08,0.0,-0.1,0,-1
51,0.0001363215851597488,0.0001362734765280038,4.810863174498081e-08,0.0,0.0,0,0
245,5.193662582314573e-05,5.1894792704842985e-05,4.183311830274761e-08,0.0,0.0,0,0
336,0.00028064363868907094,0.0002806035045068711,4.013418219983578e-08,0.0,0.0,0,0
212,0.00043462865869514644,0.0004345917550381273,3.6903657019138336e-08,0.0,0.0,0,0
405,0.0002547145704738796,0.00025468081003054976,3.3760443329811096e-08,0.0,0.0,0,0
225,0.00012667413102462888,0.0001266569597646594,1.7171259969472885e-08,0.0,0.0,0,0
499,0.0005126935429871082,0.0005126870237290859,6.51925802230835e-09,0.0,0.0,0,0
16,1.6205038264160976e-05,1.6202877304749563e-05,2.1609594114124775e-09,0.0,0.0,0,0
38,2.4684693926246837e-05,2.469015817041509e-05,-5.464244168251753e-09,0.0,0.0,0,0
498,0.0002683032362256199,0.00026831089053303003,-7.654307410120964e-09,0.0,0.0,0,0
515,0.00013588964066002518,0.00013590208254754543,-1.2441887520253658e-08,0.0,0.0,0,0
507,0.0003479612059891224,0.0003479770093690604,-1.58033799380064e-08,0.0,0.0,0,0
179,0.0012843389995396137,0.0012843564618378878,-1.7462298274040222e-08,0.0,0.0,0,0
429,0.0005653653061017394,0.0005654259584844112,-6.065238267183304e-08,0.0,0.0,0,0
544,0.0005136511172167957,0.0005137167754583061,-6.565824151039124e-08,0.0,0.0,0,0
20,4.377351615403313e-06,4.4450484892877284e-06,-6.769687388441525e-08,0.0,0.0,0,0
337,0.00014483380073215812,0.0001449130941182375,-7.929338607937098e-08,0.0,0.0,0,0
208,0.000404346123104915,0.0004044734814669937,-1.273583620786667e-07,0.0,0.0,0,0
552,0.0008869192097336054,0.0008870737510733306,-1.5454133972525597e-07,0.0,0.0,0,0
433,0.0007568701985292137,0.0007570252637378871,-1.5506520867347717e-07,0.0,0.0,0,0
411,0.0004992698086425662,0.0004994274931959808,-1.576845534145832e-07,0.0,0.0,0,0
533,0.00041569536551833153,0.00041586090810596943,-1.655425876379013e-07,0.0,0.0,0,0
358,0.0001765507913660258,0.0001767176145222038,-1.668231561779976e-07,0.1,0.0,1,0
246,0.00016119959764182568,0.00016138606588356197,-1.8646824173629284e-07,0.0,0.0,0,0
521,0.0006638512713834643,0.0006640421925112605,-1.909211277961731e-07,0.0,0.0,0,0
421,0.0008881629328243434,0.0008883925620466471,-2.2962922230362892e-07,0.0,0.0,0,0
265,2.7236024834564887e-05,2.75006823358126e-05,-2.646575012477115e-07,0.0,0.0,0,0
344,0.00030616793083027005,0.00030645140213891864,-2.8347130864858627e-07,0.0,0.0,0,0
485,8.767055987846106e-05,8.796547626843676e-05,-2.949163899756968e-07,0.0,0.0,0,0
525,0.00031082556233741343,0.0003111362166237086,-3.1065428629517555e-07,0.0,0.0,0,0
136,0.002296046819537878,0.0022963969968259335,-3.501772880554199e-07,0.1,0.0,1,0
0,3.6376804928295314e-05,3.6781431845156476e-05,-4.046269168611616e-07,0.0,0.0,0,0
244,4.718454147223383e-05,4.7595647629350424e-05,-4.1110615711659193e-07,0.0,0.0,0,0
198,0.001935092732310295,0.0019355083350092173,-4.156026989221573e-07,0.0,0.0,0,0
28,2.049642898782622e-05,2.0942050468875095e-05,-4.4562148104887456e-07,0.0,0.0,0,0
559,0.00012713934120256454,0.00012759129458572716,-4.519533831626177e-07,0.0,0.0,0,0
256,7.937228656373918e-05,7.983094837982208e-05,-4.586618160828948e-07,0.0,0.0,0,0
87,0.0002288645482622087,0.00022935165907256305,-4.87110810354352e-07,0.0,0.0,0,0
36,3.39724647346884e-05,3.4479613532312214e-05,-5.071487976238132e-07,0.0,0.0,0,0
68,0.0009191358694806695,0.0009196772589348257,-5.413894541561604e-07,0.0,0.0,0,0
42,0.00013695372035726905,0.00013751738879363984,-5.6366843637079e-07,0.0,0.0,0,0
98,0.0008091788040474057,0.0008097586105577648,-5.798065103590488e-07,0.0,0.0,0,0
251,3.2823205401655287e-05,3.340808689245023e-05,-5.848814907949418e-07,0.0,0.0,0,0
255,5.9180802054470405e-05,5.979045818094164e-05,-6.096561264712363e-07,0.0,0.0,0,0
91,0.00016186447464860976,0.00016249448526650667,-6.300106178969145e-07,0.0,0.0,0,0
176,0.0005081288982182741,0.0005087606841698289,-6.317859515547752e-07,0.0,0.0,0,0
403,9.798505197977647e-05,9.865761967375875e-05,-6.725676939822733e-07,0.0,0.0,0,0
184,0.0011318761389702559,0.0011325861560180783,-7.100170478224754e-07,0.0,0.0,0,0
272,0.00025178221403621137,0.00025260349502786994,-8.212809916585684e-07,0.0,0.0,0,0
112,0.0015292256139218807,0.001530056120827794,-8.30506905913353e-07,0.0,0.0,0,0
185,0.0004746397025883198,0.0004755081026814878,-8.684000931680202e-07,0.0,0.0,0,0
213,0.00024668104015290737,0.00024757999926805496,-8.989591151475906e-07,0.0,0.0,0,0
392,6.108336674515158e-05,6.213478627614677e-05,-1.0514195309951901e-06,0.0,0.0,0,0
168,0.0005397803615778685,0.0005408705910667777,-1.0902294889092445e-06,0.0,0.0,0,0
141,0.002051606075838208,0.0020526964217424393,-1.0903459042310715e-06,0.0,0.0,0,0
252,0.0006029509822838008,0.0006041702581569552,-1.2192758731544018e-06,0.0,0.0,0,0
431,0.0009075189009308815,0.0009089467930607498,-1.427892129868269e-06,0.0,0.0,0,0
164,0.0028514114674180746,0.0028532068245112896,-1.7953570932149887e-06,0.0,0.0,0,0
289,0.0009008198976516724,0.0009026573388837278,-1.8374412320554256e-06,0.0,0.0,0,0
550,0.0009768703021109104,0.0009787159506231546,-1.8456485122442245e-06,0.0,0.0,0,0
454,0.00044183299178257585,0.00044661256833933294,-4.7795765567570925e-06,0.0,0.0,0,0
